league,season,team,name,nation,pos,age,born,minute_90s,sca,sca_90,passlive_sca,passdead_sca,to_sca,sh_sca,fld_sca,def_sca,gca,gca_90,passlive_gca,passdead_gca,to_gca,sh_gca,fld_gca,def_gca
ITA-Serie A,1920,Inter,Ashley Young,ENG,DF,34,1985,13.2,47,3.57,34,3,5,3,2,0,6,0.46,5,0,0,0,1,0
ITA-Serie A,1920,Inter,Borja Valero,ESP,MF,34,1985,10.3,24,2.32,23,0,1,0,0,0,2,0.19,1,0,1,0,0,0
ITA-Serie A,1920,Inter,Christian Eriksen,DEN,MF,27,1992,7.8,41,5.25,28,9,1,2,1,0,7,0.9,6,0,0,1,0,0
ITA-Serie A,1920,Inter,Cristiano Biraghi,ITA,DF,26,1992,17.5,58,3.31,36,15,3,0,4,0,11,0.63,9,1,1,0,0,0
ITA-Serie A,1920,Inter,Daniele Padelli,ITA,GK,33,1985,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Inter,Danilo D'Ambrosio,ITA,DF,30,1988,15.6,22,1.41,16,2,1,1,2,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Inter,Diego Godín,URU,DF,33,1986,18.1,25,1.38,20,0,1,1,2,1,3,0.17,3,0,0,0,0,0
ITA-Serie A,1920,Inter,Federico Dimarco,ITA,DF,21,1997,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Inter,Kwadwo Asamoah,GHA,"DF,FW",30,1988,7.1,20,2.82,17,0,2,0,0,1,4,0.56,3,0,1,0,0,0
ITA-Serie A,1920,Inter,Lautaro Martínez,ARG,FW,21,1997,27.2,92,3.38,49,2,12,16,11,2,15,0.55,6,0,3,3,3,0
ITA-Serie A,1920,Inter,Lorenzo Pirola,ITA,DF,17,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Inter,Lucien Agoume,FRA,MF,17,2002,0.8,2,2.65,2,0,0,0,0,0,1,1.32,1,0,0,0,0,0
ITA-Serie A,1920,Inter,Marcelo Brozović,CRO,MF,26,1992,30.0,107,3.56,91,5,2,8,0,1,14,0.47,14,0,0,0,0,0
ITA-Serie A,1920,Inter,Matteo Politano,ITA,"FW,MF",25,1993,2.9,19,6.6,9,1,5,2,2,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Inter,Matías Vecino,URU,MF,27,1991,14.2,34,2.39,26,0,1,5,2,0,4,0.28,4,0,0,0,0,0
ITA-Serie A,1920,Inter,Milan Škriniar,SVK,DF,24,1995,29.2,33,1.13,24,1,1,3,2,2,2,0.07,0,0,0,1,1,0
ITA-Serie A,1920,Inter,Nicolò Barella,ITA,MF,22,1997,22.4,61,2.73,50,1,3,2,5,0,5,0.22,4,0,0,0,1,0
ITA-Serie A,1920,Inter,Roberto Gagliardini,ITA,MF,25,1994,20.0,63,3.16,50,1,0,5,3,4,4,0.2,3,0,0,0,1,0
ITA-Serie A,1920,Inter,Romelu Lukaku,BEL,FW,26,1993,33.1,115,3.47,94,0,11,9,1,0,13,0.39,10,0,1,2,0,0
ITA-Serie A,1920,Inter,Samir Handanović,SVN,GK,35,1984,35.0,4,0.11,3,1,0,0,0,0,1,0.03,1,0,0,0,0,0
ITA-Serie A,1920,Inter,Sebastiano Esposito,ITA,FW,17,2002,2.2,9,4.07,5,1,0,2,0,1,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Inter,Stefan de Vrij,NED,DF,27,1992,31.4,27,0.86,22,1,0,3,0,1,4,0.13,4,0,0,0,0,0
ITA-Serie A,1920,Inter,Stefano Sensi,ITA,MF,23,1995,8.0,44,5.48,26,7,4,4,3,0,6,0.75,0,1,1,2,2,0
ITA-Serie A,1920,Inter,Valentino Lazaro,AUT,DF,23,1996,3.6,14,3.9,9,3,1,1,0,0,1,0.28,1,0,0,0,0,0
ITA-Serie A,1920,Inter,Victor Moses,NGA,DF,28,1990,4.7,22,4.71,13,1,4,0,3,1,7,1.5,4,0,1,0,2,0
ITA-Serie A,1920,Juventus,Aaron Ramsey,WAL,MF,28,1990,11.7,49,4.19,41,0,4,2,2,0,4,0.34,3,0,0,0,1,0
ITA-Serie A,1920,Juventus,Adrien Rabiot,FRA,MF,24,1995,21.2,53,2.49,38,0,5,3,5,2,6,0.28,2,0,2,1,1,0
ITA-Serie A,1920,Juventus,Alex Sandro,BRA,DF,28,1991,26.5,78,2.94,64,4,3,1,6,0,7,0.26,6,0,0,1,0,0
ITA-Serie A,1920,Juventus,Blaise Matuidi,FRA,MF,32,1987,24.9,54,2.17,49,0,0,0,2,3,5,0.2,5,0,0,0,0,0
ITA-Serie A,1920,Juventus,Carlo Pinsoglio,ITA,GK,29,1990,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Juventus,Cristiano Ronaldo,POR,FW,34,1985,32.4,148,4.57,89,1,15,31,12,0,20,0.62,10,0,3,4,3,0
ITA-Serie A,1920,Juventus,Daniele Rugani,ITA,DF,25,1994,7.7,4,0.52,4,0,0,0,0,0,1,0.13,1,0,0,0,0,0
ITA-Serie A,1920,Juventus,Danilo,BRA,DF,28,1991,16.0,46,2.87,37,1,1,4,2,1,5,0.31,4,0,0,1,0,0
ITA-Serie A,1920,Juventus,Daouda Peeters,BEL,MF,20,1999,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Juventus,Douglas Costa,BRA,"FW,MF",28,1990,8.9,52,5.84,38,7,4,0,2,1,5,0.56,5,0,0,0,0,0
ITA-Serie A,1920,Juventus,Emre Can,GER,MF,25,1994,3.2,8,2.54,6,0,1,0,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Juventus,Federico Bernardeschi,ITA,"MF,FW",25,1994,17.5,66,3.78,45,9,3,3,6,0,2,0.11,2,0,0,0,0,0
ITA-Serie A,1920,Juventus,Giacomo Vrioni,ALB,FW,20,1998,0.1,1,7.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Juventus,Gianluca Frabotta,ITA,DF,20,1999,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Juventus,Gianluigi Buffon,ITA,GK,41,1978,9.0,2,0.22,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Juventus,Giorgio Chiellini,ITA,DF,34,1984,2.2,3,1.34,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Juventus,Gonzalo Higuaín,ARG,FW,31,1987,20.7,90,4.34,68,0,11,8,2,1,5,0.24,4,0,1,0,0,0
ITA-Serie A,1920,Juventus,Juan Cuadrado,COL,"DF,FW",31,1988,29.5,111,3.76,97,2,4,1,5,2,10,0.34,9,0,0,0,1,0
ITA-Serie A,1920,Juventus,Leonardo Bonucci,ITA,DF,32,1987,34.2,33,0.96,31,0,0,2,0,0,3,0.09,3,0,0,0,0,0
ITA-Serie A,1920,Juventus,Luca Zanimacchia,ITA,"FW,MF",21,1998,1.3,4,3.0,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Juventus,Marco Olivieri,ITA,FW,20,1999,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Juventus,Matthijs de Ligt,NED,DF,19,1999,27.2,14,0.51,12,0,0,1,1,0,2,0.07,1,0,0,0,1,0
ITA-Serie A,1920,Juventus,Mattia De Sciglio,ITA,DF,26,1992,5.2,11,2.11,8,0,2,0,1,0,3,0.57,3,0,0,0,0,0
ITA-Serie A,1920,Juventus,Merih Demiral,TUR,DF,21,1998,4.6,2,0.43,2,0,0,0,0,0,1,0.22,1,0,0,0,0,0
ITA-Serie A,1920,Juventus,Miralem Pjanić,BIH,MF,29,1990,25.3,106,4.19,74,24,0,1,3,4,9,0.36,5,2,0,1,1,0
ITA-Serie A,1920,Juventus,Paulo Dybala,ARG,"FW,MF",25,1993,23.9,162,6.77,104,16,18,9,13,2,24,1.0,11,2,5,2,3,1
ITA-Serie A,1920,Juventus,Rodrigo Bentancur,URU,MF,22,1997,24.4,82,3.36,60,15,3,0,4,0,11,0.45,5,3,2,0,1,0
ITA-Serie A,1920,Juventus,Sami Khedira,GER,MF,32,1987,7.6,19,2.51,16,0,0,2,1,0,1,0.13,1,0,0,0,0,0
ITA-Serie A,1920,Juventus,Simone Muratore,ITA,MF,21,1998,1.8,8,4.36,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Juventus,Wojciech Szczęsny,POL,GK,29,1990,28.8,3,0.1,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0
ITA-Serie A,1920,Lazio,Adam Marušić,MNE,DF,26,1992,10.5,19,1.82,10,2,3,3,1,0,6,0.57,3,0,2,1,0,0
ITA-Serie A,1920,Lazio,Anderson Lima,BRA,"MF,DF",19,1999,0.7,5,7.26,2,1,1,1,0,0,1,1.45,1,0,0,0,0,0
ITA-Serie A,1920,Lazio,Bastos,ANG,DF,28,1991,8.5,7,0.82,3,0,3,0,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lazio,Bobby Adekanye,NED,FW,20,1999,2.1,7,3.35,4,0,0,1,2,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lazio,Ciro Immobile,ITA,FW,29,1990,35.2,117,3.32,84,0,12,11,9,1,19,0.54,10,0,2,1,5,1
ITA-Serie A,1920,Lazio,Danilo Cataldi,ITA,MF,24,1994,6.6,31,4.71,23,6,1,1,0,0,2,0.3,2,0,0,0,0,0
ITA-Serie A,1920,Lazio,Denis Vavro,SVK,DF,23,1996,3.6,1,0.27,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lazio,Djavan Anderson,NED,"FW,DF",24,1995,1.9,2,1.08,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lazio,Felipe Caicedo,ECU,FW,30,1988,15.6,44,2.82,37,0,3,1,3,0,8,0.51,4,0,1,0,3,0
ITA-Serie A,1920,Lazio,Francesco Acerbi,ITA,DF,31,1988,35.1,37,1.05,34,0,0,2,1,0,5,0.14,5,0,0,0,0,0
ITA-Serie A,1920,Lazio,Joaquín Correa,ARG,FW,24,1994,22.2,111,4.99,68,4,19,5,15,0,13,0.58,7,0,2,1,3,0
ITA-Serie A,1920,Lazio,Jony,ESP,"DF,FW",28,1991,13.1,32,2.45,21,10,0,1,0,0,4,0.31,4,0,0,0,0,0
ITA-Serie A,1920,Lazio,Jordan Lukaku,BEL,DF,25,1994,4.4,17,3.86,13,2,1,0,0,1,2,0.45,2,0,0,0,0,0
ITA-Serie A,1920,Lazio,Luca Falbo,ITA,DF,19,2000,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lazio,Lucas Leiva,BRA,MF,32,1987,20.1,42,2.09,36,1,0,2,2,1,2,0.1,2,0,0,0,0,0
ITA-Serie A,1920,Lazio,Luis Alberto,ESP,MF,26,1992,34.6,225,6.5,149,40,17,14,1,4,29,0.84,23,2,0,1,1,2
ITA-Serie A,1920,Lazio,Luiz Felipe,ITA,DF,22,1997,22.5,17,0.76,15,0,1,0,0,1,6,0.27,5,0,1,0,0,0
ITA-Serie A,1920,Lazio,Manuel Lazzari,ITA,DF,25,1993,28.3,69,2.44,55,3,4,3,4,0,9,0.32,6,0,1,2,0,0
ITA-Serie A,1920,Lazio,Marco Parolo,ITA,MF,34,1985,18.9,25,1.32,19,1,1,2,1,1,2,0.11,1,0,0,1,0,0
ITA-Serie A,1920,Lazio,Nicolò Armini,ITA,DF,18,2001,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lazio,Patric,ESP,DF,26,1993,18.6,28,1.51,27,0,1,0,0,0,3,0.16,3,0,0,0,0,0
ITA-Serie A,1920,Lazio,Raúl Moro,ESP,FW,16,2002,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lazio,Senad Lulić,BIH,DF,33,1986,17.5,50,2.86,37,3,2,6,0,2,5,0.29,4,0,0,1,0,0
ITA-Serie A,1920,Lazio,Sergej Milinković-Savić,SRB,MF,24,1995,33.7,111,3.3,93,1,2,7,4,4,16,0.48,13,0,1,1,1,0
ITA-Serie A,1920,Lazio,Thomas Strakosha,ALB,GK,24,1995,38.0,10,0.26,8,2,0,0,0,0,2,0.05,2,0,0,0,0,0
ITA-Serie A,1920,Lazio,Valon Berisha,KVX,MF,26,1993,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lazio,Ștefan Radu,ROU,DF,32,1986,25.6,31,1.21,29,0,0,0,0,2,1,0.04,1,0,0,0,0,0
ITA-Serie A,1920,Lecce,Alessandro Deiola,ITA,MF,23,1995,8.0,15,1.88,13,0,0,1,1,0,1,0.13,1,0,0,0,0,0
ITA-Serie A,1920,Lecce,Andrea La Mantia,ITA,FW,28,1991,6.1,14,2.28,9,0,0,4,1,0,1,0.16,0,0,0,1,0,0
ITA-Serie A,1920,Lecce,Andrea Rispoli,ITA,DF,30,1988,21.2,44,2.08,38,5,0,0,1,0,2,0.09,2,0,0,0,0,0
ITA-Serie A,1920,Lecce,Andrea Tabanelli,ITA,MF,29,1990,10.7,16,1.49,10,2,0,0,3,1,1,0.09,1,0,0,0,0,0
ITA-Serie A,1920,Lecce,Antonín Barák,CZE,MF,24,1994,15.2,47,3.09,41,0,1,3,2,0,5,0.33,4,0,1,0,0,0
ITA-Serie A,1920,Lecce,Biagio Meccariello,ITA,DF,28,1991,8.5,13,1.53,10,1,0,0,0,2,2,0.23,2,0,0,0,0,0
ITA-Serie A,1920,Lecce,Brayan Vera,COL,"DF,FW",20,1999,1.7,5,2.9,3,2,0,0,0,0,1,0.58,1,0,0,0,0,0
ITA-Serie A,1920,Lecce,Cristian Dell'Orco,ITA,DF,25,1994,11.2,14,1.25,14,0,0,0,0,0,1,0.09,1,0,0,0,0,0
ITA-Serie A,1920,Lecce,Davide Riccardi,ITA,DF,23,1996,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lecce,Diego Farias,BRA,"MF,FW",29,1990,9.2,36,3.93,26,3,3,1,3,0,4,0.44,1,0,1,0,2,0
ITA-Serie A,1920,Lecce,Edgaras Dubickas,LTU,DF,21,1998,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lecce,Fabio Lucioni,ITA,DF,31,1987,34.8,14,0.4,11,1,0,2,0,0,1,0.03,0,0,0,1,0,0
ITA-Serie A,1920,Lecce,Filippo Falco,ITA,"FW,MF",27,1992,22.4,140,6.26,89,22,16,8,5,0,14,0.63,6,5,1,2,0,0
ITA-Serie A,1920,Lecce,Gabriel,BRA,GK,26,1992,33.3,2,0.06,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lecce,Gianluca Lapadula,PER,FW,29,1990,19.8,52,2.62,33,0,6,4,9,0,7,0.35,2,0,2,1,2,0
ITA-Serie A,1920,Lecce,Giannelli Imbula,COD,MF,26,1992,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lecce,Giulio Donati,ITA,DF,29,1990,19.6,43,2.2,35,3,1,2,2,0,6,0.31,4,0,0,1,1,0
ITA-Serie A,1920,Lecce,Ilario Monterisi,ITA,DF,17,2001,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lecce,Jacopo Petriccione,ITA,MF,24,1995,23.8,98,4.13,76,19,0,0,2,1,7,0.29,6,1,0,0,0,0
ITA-Serie A,1920,Lecce,Khouma Babacar,SEN,FW,26,1993,15.8,44,2.78,27,0,4,5,7,1,5,0.32,0,0,1,1,3,0
ITA-Serie A,1920,Lecce,Luca Rossettini,ITA,DF,34,1985,25.1,8,0.32,8,0,0,0,0,0,2,0.08,2,0,0,0,0,0
ITA-Serie A,1920,Lecce,Marco Calderoni,ITA,DF,30,1989,22.9,41,1.79,30,7,1,2,1,0,4,0.17,2,1,0,1,0,0
ITA-Serie A,1920,Lecce,Marco Mancosu,ITA,"MF,FW",30,1988,27.1,73,2.69,61,0,4,4,4,0,5,0.18,3,0,1,0,1,0
ITA-Serie A,1920,Lecce,Mauro Vigorito,ITA,GK,29,1990,4.7,1,0.21,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lecce,Nehuén Paz,ARG,DF,26,1993,9.4,2,0.21,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lecce,Panagiotis Tachtsidis,GRE,MF,28,1991,22.3,68,3.06,55,4,0,3,4,2,6,0.27,5,0,0,0,0,1
ITA-Serie A,1920,Lecce,Riccardo Saponara,ITA,"MF,FW",27,1991,10.5,61,5.8,48,6,0,4,2,1,7,0.67,5,1,0,0,1,0
ITA-Serie A,1920,Lecce,Romario Benzar,ROU,DF,27,1992,1.1,3,2.76,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Lecce,Yevhen Shakhov,UKR,"MF,FW",28,1990,12.1,30,2.49,25,0,0,1,2,2,6,0.5,4,0,0,1,1,0
ITA-Serie A,1920,Lecce,Žan Majer,SVN,MF,27,1992,18.5,51,2.76,44,1,2,1,2,1,5,0.27,3,0,0,0,1,1
ITA-Serie A,1920,Milan,Alessio Romagnoli,ITA,DF,24,1995,34.3,36,1.05,27,2,1,3,3,0,4,0.12,4,0,0,0,0,0
ITA-Serie A,1920,Milan,Alexis Saelemaekers,BEL,"FW,DF",20,1999,7.6,26,3.42,24,0,0,1,1,0,1,0.13,1,0,0,0,0,0
ITA-Serie A,1920,Milan,Andrea Conti,ITA,DF,25,1994,19.2,30,1.57,25,4,0,1,0,0,3,0.16,2,1,0,0,0,0
ITA-Serie A,1920,Milan,André Silva,POR,FW,23,1995,0.7,1,1.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Milan,Ante Rebić,CRO,"FW,MF",25,1993,15.5,56,3.61,41,0,6,6,3,0,9,0.58,4,0,1,3,1,0
ITA-Serie A,1920,Milan,Asmir Begović,BIH,GK,32,1987,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Milan,Daniel Maldini,ITA,"FW,MF",17,2001,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Milan,Davide Calabria,ITA,DF,22,1996,18.0,33,1.83,24,6,1,0,1,1,6,0.33,4,2,0,0,0,0
ITA-Serie A,1920,Milan,Diego Laxalt,URU,DF,26,1993,1.9,6,3.14,5,1,0,0,0,0,1,0.52,1,0,0,0,0,0
ITA-Serie A,1920,Milan,Fabio Borini,ITA,MF,28,1991,0.8,2,2.57,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Milan,Franck Kessié,CIV,MF,22,1996,32.3,74,2.29,65,0,5,3,0,1,4,0.12,2,0,1,1,0,0
ITA-Serie A,1920,Milan,Giacomo Bonaventura,ITA,"MF,FW",29,1989,14.9,78,5.26,53,1,8,9,7,0,13,0.88,7,0,1,2,3,0
ITA-Serie A,1920,Milan,Gianluigi Donnarumma,ITA,GK,20,1999,35.6,5,0.14,1,4,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Milan,Hakan Çalhanoğlu,TUR,"MF,FW",25,1994,30.0,142,4.73,106,19,5,6,3,3,15,0.5,11,1,1,2,0,0
ITA-Serie A,1920,Milan,Ismaël Bennacer,ALG,MF,21,1997,27.6,76,2.75,59,9,2,0,4,2,6,0.22,4,0,0,0,1,1
ITA-Serie A,1920,Milan,Krzysztof Piątek,POL,FW,24,1995,13.1,28,2.12,20,0,0,4,4,0,2,0.15,0,0,0,0,2,0
ITA-Serie A,1920,Milan,Lorenzo Colombo,ITA,FW,17,2002,0.1,1,10.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Milan,Lucas Biglia,ARG,MF,33,1986,7.6,12,1.58,10,2,0,0,0,0,1,0.13,1,0,0,0,0,0
ITA-Serie A,1920,Milan,Lucas Paquetá,BRA,"MF,FW",21,1997,12.3,48,3.92,34,1,7,4,0,2,3,0.24,2,1,0,0,0,0
ITA-Serie A,1920,Milan,Léo Duarte,BRA,DF,23,1996,4.5,1,0.22,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Milan,Marco Brescianini,ITA,MF,19,2000,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Milan,Mateo Musacchio,ARG,DF,28,1990,16.3,19,1.17,18,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Milan,Matteo Gabbia,ITA,DF,19,1999,7.6,7,0.93,6,0,0,0,1,0,1,0.13,1,0,0,0,0,0
ITA-Serie A,1920,Milan,Pepe Reina,ESP,GK,36,1982,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Milan,Rade Krunić,BIH,"MF,FW",25,1993,6.0,21,3.52,18,0,1,0,2,0,2,0.34,2,0,0,0,0,0
ITA-Serie A,1920,Milan,Rafael Leão,POR,FW,20,1999,15.6,63,4.04,45,0,15,2,1,0,6,0.38,2,0,2,1,1,0
ITA-Serie A,1920,Milan,Ricardo Rodríguez,SUI,DF,26,1992,4.3,5,1.17,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Milan,Samu Castillejo,ESP,"FW,MF",24,1995,13.4,68,5.06,44,12,6,2,3,1,7,0.52,4,1,0,1,1,0
ITA-Serie A,1920,Milan,Simon Kjær,DEN,DF,30,1989,13.8,4,0.29,1,0,0,2,0,1,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Milan,Suso,ESP,"FW,MF",25,1993,15.1,87,5.76,63,13,5,2,4,0,5,0.33,4,0,1,0,0,0
ITA-Serie A,1920,Milan,Theo Hernández,FRA,DF,21,1997,31.3,101,3.23,73,2,8,9,7,2,8,0.26,7,0,0,0,1,0
ITA-Serie A,1920,Milan,Zlatan Ibrahimović,SWE,FW,37,1981,15.1,59,3.9,47,1,4,4,3,0,5,0.33,4,0,1,0,0,0
ITA-Serie A,1920,Napoli,Alex Meret,ITA,GK,22,1997,21.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Napoli,Allan,BRA,MF,28,1991,14.2,46,3.23,41,0,4,0,0,1,4,0.28,3,0,1,0,0,0
ITA-Serie A,1920,Napoli,Amin Younes,GER,"FW,MF",25,1993,2.0,13,6.65,11,0,0,1,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Napoli,Arkadiusz Milik,POL,FW,25,1994,19.4,50,2.58,38,1,2,8,1,0,6,0.31,3,0,1,2,0,0
ITA-Serie A,1920,Napoli,David Ospina,COL,GK,30,1988,16.3,2,0.12,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Napoli,Diego Demme,GER,MF,27,1991,10.0,23,2.29,20,0,0,1,2,0,1,0.1,1,0,0,0,0,0
ITA-Serie A,1920,Napoli,Dries Mertens,BEL,FW,32,1987,18.8,104,5.54,74,9,10,6,4,1,15,0.8,10,1,1,0,2,1
ITA-Serie A,1920,Napoli,Elif Elmas,MKD,MF,19,1999,12.6,45,3.57,30,0,8,2,3,2,3,0.24,2,0,0,0,0,1
ITA-Serie A,1920,Napoli,Elseid Hysaj,ALB,DF,25,1994,16.5,42,2.55,37,3,1,1,0,0,3,0.18,3,0,0,0,0,0
ITA-Serie A,1920,Napoli,Fabián Ruiz Peña,ESP,MF,23,1996,29.8,127,4.26,115,1,6,2,2,1,13,0.44,11,0,0,1,1,0
ITA-Serie A,1920,Napoli,Faouzi Ghoulam,ALG,DF,28,1991,4.2,18,4.31,11,7,0,0,0,0,1,0.24,0,1,0,0,0,0
ITA-Serie A,1920,Napoli,Fernando Llorente,ESP,FW,34,1985,5.6,20,3.59,12,0,0,7,1,0,2,0.36,1,0,0,1,0,0
ITA-Serie A,1920,Napoli,Giovanni Di Lorenzo,ITA,DF,25,1993,33.0,76,2.3,66,4,2,1,2,1,5,0.15,5,0,0,0,0,0
ITA-Serie A,1920,Napoli,Hirving Lozano,MEX,"FW,MF",24,1995,11.4,46,4.04,32,0,7,3,4,0,2,0.18,1,0,0,0,1,0
ITA-Serie A,1920,Napoli,José Callejón,ESP,"FW,MF",32,1987,24.1,114,4.72,77,26,0,4,7,0,9,0.37,7,1,0,1,0,0
ITA-Serie A,1920,Napoli,Kalidou Koulibaly,SEN,DF,28,1991,23.4,27,1.15,22,0,1,2,1,1,1,0.04,0,0,0,0,1,0
ITA-Serie A,1920,Napoli,Kostas Manolas,GRE,DF,28,1991,24.2,6,0.25,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Napoli,Kévin Malcuit,MAR,DF,28,1991,2.8,3,1.05,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Napoli,Lorenzo Insigne,ITA,"FW,MF",28,1991,31.2,171,5.48,129,13,10,16,1,2,16,0.51,8,2,0,6,0,0
ITA-Serie A,1920,Napoli,Matteo Politano,ITA,FW,25,1993,8.3,39,4.72,28,5,3,2,1,0,4,0.48,2,2,0,0,0,0
ITA-Serie A,1920,Napoli,Mário Rui,POR,DF,28,1991,21.8,80,3.66,64,4,4,2,4,2,5,0.23,3,2,0,0,0,0
ITA-Serie A,1920,Napoli,Nikola Maksimović,SRB,DF,27,1991,20.0,17,0.85,15,0,0,0,0,2,1,0.05,1,0,0,0,0,0
ITA-Serie A,1920,Napoli,Piotr Zieliński,POL,MF,25,1994,32.5,145,4.46,124,2,5,7,6,1,11,0.34,9,0,0,0,2,0
ITA-Serie A,1920,Napoli,Sebastiano Luperto,ITA,DF,22,1996,5.9,8,1.36,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Napoli,Stanislav Lobotka,SVK,MF,24,1994,8.4,20,2.39,18,0,1,0,1,0,1,0.12,1,0,0,0,0,0
ITA-Serie A,1920,Parma,Alberto Grassi,ITA,MF,24,1995,7.1,11,1.54,9,0,0,1,1,0,2,0.28,1,0,0,0,1,0
ITA-Serie A,1920,Parma,Andreas Cornelius,DEN,FW,26,1993,16.6,41,2.47,34,0,2,2,3,0,6,0.36,3,0,1,0,2,0
ITA-Serie A,1920,Parma,Antonino Barillà,ITA,MF,31,1988,18.8,23,1.23,17,2,0,2,2,0,3,0.16,3,0,0,0,0,0
ITA-Serie A,1920,Parma,Bruno Alves,POR,DF,37,1981,29.7,26,0.88,19,1,0,4,0,2,0,0.0,0,0,0,0,0,0
ITA-Serie A,1920,Parma,Dejan Kulusevski,SWE,"FW,MF",19,2000,32.6,147,4.52,116,3,16,7,5,0,16,0.49,10,0,3,2,1,0
ITA-Serie A,1920,Parma,Gastón Brugman,URU,MF,26,1992,16.2,32,1.98,24,2,2,0,2,2,3,0.19,3,0,0,0,0,0
ITA-Serie A,1920,Parma,Gervinho,CIV,FW,32,1987,25.2,76,3.01,51,0,21,2,2,0,13,0.52,10,0,3,0,0,0
